,index,NOC,Year,Season,Host,athlete_count,Population,GDP per capita,Gold,Silver,Bronze,country_medal_total,olympic_total,medal_share
864,743,CHI,2008,Summer,0,28,16708255.0,18804.03,0.0,1.0,0.0,1.0,950.0,0.0010526315789473684
865,770,CHN,2008,Summer,1,444,1324655000.0,8190.11,48.0,22.0,30.0,100.0,950.0,0.10526315789473684
866,785,CIV,2008,Summer,0,7,19605568.0,2435.27,0.0,0.0,0.0,0.0,950.0,0.0
867,800,CMR,2008,Summer,0,16,19252674.0,2352.8,1.0,0.0,0.0,1.0,950.0,0.0010526315789473684
868,810,COD,2008,Summer,0,5,60411195.0,578.85,0.0,0.0,0.0,0.0,950.0,0.0
869,838,COL,2008,Summer,0,84,44254972.0,10846.74,0.0,2.0,1.0,3.0,950.0,0.003157894736842105
870,845,COM,2008,Summer,0,3,657227.0,1419.37,0.0,0.0,0.0,0.0,950.0,0.0
871,851,CPV,2008,Summer,0,2,480846.0,5985.11,0.0,0.0,0.0,0.0,950.0,0.0
872,872,CRC,2008,Summer,0,8,4463123.0,11935.16,0.0,0.0,0.0,0.0,950.0,0.0
873,884,CRO,2008,Summer,0,90,4309705.0,20717.32,0.0,2.0,3.0,5.0,950.0,0.005263157894736842
874,908,CUB,2008,Summer,0,125,11236975.0,6004.89,3.0,10.0,17.0,30.0,950.0,0.031578947368421054
875,926,CYP,2008,Summer,0,18,1081568.0,28736.97,0.0,0.0,0.0,0.0,950.0,0.0
876,938,CZE,2008,Summer,0,144,10384603.0,26186.05,3.0,3.0,1.0,7.0,950.0,0.007368421052631579
877,979,DEN,2008,Summer,0,76,5493621.0,44246.4,2.0,2.0,3.0,7.0,950.0,0.007368421052631579
878,989,DJI,2008,Summer,0,2,816361.0,2463.44,0.0,0.0,0.0,0.0,950.0,0.0
879,995,DMA,2008,Summer,0,2,70829.0,8454.06,0.0,0.0,0.0,0.0,950.0,0.0
880,1010,DOM,2008,Summer,0,22,9458079.0,10225.53,1.0,1.0,0.0,2.0,950.0,0.002105263157894737
881,1024,ECU,2008,Summer,0,26,14535740.0,9103.87,0.0,1.0,0.0,1.0,950.0,0.0010526315789473684
882,1046,EGY,2008,Summer,0,78,79636081.0,9698.02,0.0,0.0,2.0,2.0,950.0,0.002105263157894737
883,1063,ESA,2008,Summer,0,14,6131767.0,7312.66,0.0,0.0,0.0,0.0,950.0,0.0
884,1103,ESP,2008,Summer,0,264,45954106.0,32844.33,5.0,11.0,3.0,19.0,950.0,0.02
885,1124,EST,2008,Summer,0,51,1337090.0,24429.02,1.0,1.0,0.0,2.0,950.0,0.002105263157894737
886,1140,ETH,2008,Summer,0,29,82916236.0,989.98,4.0,2.0,1.0,7.0,950.0,0.007368421052631579
887,1206,FIN,2008,Summer,0,66,5313399.0,40129.65,1.0,1.0,2.0,4.0,950.0,0.004210526315789474
888,1257,FRA,2008,Summer,0,338,64374979.0,36761.79,7.0,16.0,20.0,43.0,950.0,0.045263157894736845
889,1285,GAB,2008,Summer,0,4,1518538.0,13330.25,0.0,0.0,0.0,0.0,950.0,0.0
890,1294,GAM,2008,Summer,0,3,1689288.0,1618.44,0.0,0.0,0.0,0.0,950.0,0.0
891,1343,GBR,2008,Summer,0,317,61806995.0,36264.79,19.0,13.0,19.0,51.0,950.0,0.05368421052631579
892,1351,GBS,2008,Summer,0,3,1446936.0,1270.72,0.0,0.0,0.0,0.0,950.0,0.0
893,1372,GEO,2008,Summer,0,36,3848449.0,8461.92,3.0,2.0,2.0,7.0,950.0,0.007368421052631579
894,1383,GEQ,2008,Summer,0,3,860839.0,47562.32,0.0,0.0,0.0,0.0,950.0,0.0
895,1415,GER,2008,Summer,0,374,82110097.0,40715.43,16.0,11.0,14.0,41.0,950.0,0.0431578947368421
896,1431,GHA,2008,Summer,0,9,23563832.0,2725.79,0.0,0.0,0.0,0.0,950.0,0.0
897,1477,GRE,2008,Summer,0,137,11077841.0,28907.93,0.0,2.0,1.0,3.0,950.0,0.003157894736842105
898,1504,GUA,2008,Summer,0,13,13739299.0,6604.68,0.0,0.0,0.0,0.0,950.0,0.0
899,1515,GUI,2008,Summer,0,5,9738796.0,1290.4,0.0,0.0,0.0,0.0,950.0,0.0
900,1557,HAI,2008,Summer,0,7,9646570.0,1555.49,0.0,0.0,0.0,0.0,950.0,0.0
901,1575,HKG,2008,Summer,0,41,6957800.0,42635.48,0.0,0.0,0.0,0.0,950.0,0.0
902,1589,HON,2008,Summer,0,8,7980955.0,4358.76,0.0,0.0,0.0,0.0,950.0,0.0
903,1636,HUN,2008,Summer,0,152,10038188.0,20380.63,3.0,5.0,2.0,10.0,950.0,0.010526315789473684
904,1653,INA,2008,Summer,0,19,235469755.0,7633.17,1.0,1.0,4.0,6.0,950.0,0.00631578947368421
905,1685,IND,2008,Summer,0,60,1200669762.0,4030.65,1.0,0.0,2.0,3.0,950.0,0.003157894736842105
906,1744,IRL,2008,Summer,0,50,4489544.0,49583.14,0.0,1.0,2.0,3.0,950.0,0.003157894736842105
907,1760,IRQ,2008,Summer,0,4,28385739.0,8587.26,0.0,0.0,0.0,0.0,950.0,0.0
908,1796,ISL,2008,Summer,0,18,317414.0,40810.23,0.0,1.0,0.0,1.0,950.0,0.0010526315789473684
909,1818,ISR,2008,Summer,0,56,7308800.0,27857.62,0.0,0.0,1.0,1.0,950.0,0.0010526315789473684
910,1887,ITA,2008,Summer,0,316,58826731.0,35942.94,8.0,9.0,10.0,27.0,950.0,0.028421052631578948
911,1922,JAM,2008,Summer,0,49,2781869.0,7353.11,5.0,4.0,2.0,11.0,950.0,0.011578947368421053
912,1934,JOR,2008,Summer,0,7,6556473.0,11378.26,0.0,0.0,0.0,0.0,950.0,0.0
913,1974,JPN,2008,Summer,0,282,128063000.0,35496.23,9.0,8.0,8.0,25.0,950.0,0.02631578947368421
914,1986,KAZ,2008,Summer,0,120,15776938.0,18665.77,2.0,3.0,4.0,9.0,950.0,0.009473684210526316
915,2005,KEN,2008,Summer,0,47,39791984.0,2357.23,6.0,4.0,6.0,16.0,950.0,0.016842105263157894
916,2015,KGZ,2008,Summer,0,22,5318700.0,4046.72,0.0,1.0,2.0,3.0,950.0,0.003157894736842105
917,2053,KOR,2008,Summer,0,209,49054708.0,30117.73,13.0,11.0,8.0,32.0,950.0,0.03368421052631579
918,2067,KSA,2008,Summer,0,15,25888535.0,39393.43,0.0,0.0,0.0,0.0,950.0,0.0
919,2088,LAO,2008,Summer,0,4,6046630.0,3614.48,0.0,0.0,0.0,0.0,950.0,0.0
920,2107,LAT,2008,Summer,0,50,2177322.0,20342.2,1.0,1.0,1.0,3.0,950.0,0.003157894736842105
921,2119,LBA,2008,Summer,0,6,6058740.0,25140.6,0.0,0.0,0.0,0.0,950.0,0.0
922,2131,LBR,2008,Summer,0,4,3607863.0,811.16,0.0,0.0,0.0,0.0,950.0,0.0
923,2137,LCA,2008,Summer,0,4,170011.0,9931.68,0.0,0.0,0.0,0.0,950.0,0.0
924,2148,LES,2008,Summer,0,5,1987130.0,2177.86,0.0,0.0,0.0,0.0,950.0,0.0
925,2231,LTU,2008,Summer,0,76,3198231.0,20879.8,0.0,3.0,2.0,5.0,950.0,0.005263157894736842
926,2265,LUX,2008,Summer,0,19,488650.0,56383.19,0.0,0.0,0.0,0.0,950.0,0.0
927,2279,MAD,2008,Summer,0,6,19996476.0,1458.79,0.0,0.0,0.0,0.0,950.0,0.0
928,2299,MAR,2008,Summer,0,49,31536807.0,6530.98,0.0,1.0,1.0,2.0,950.0,0.002105263157894737
929,2314,MAS,2008,Summer,0,34,27236003.0,17865.64,0.0,1.0,0.0,1.0,950.0,0.0010526315789473684
930,2324,MAW,2008,Summer,0,4,13727899.0,1017.82,0.0,0.0,0.0,0.0,950.0,0.0
931,2334,MDA,2008,Summer,0,30,2867964.0,4652.46,0.0,0.0,1.0,1.0,950.0,0.0010526315789473684
932,2373,MEX,2008,Summer,0,93,110815272.0,14808.09,2.0,0.0,2.0,4.0,950.0,0.004210526315789474
933,2399,MGL,2008,Summer,0,31,2631899.0,6982.15,2.0,2.0,0.0,4.0,950.0,0.004210526315789474
934,2413,MKD,2008,Summer,0,7,2046898.0,10674.21,0.0,0.0,0.0,0.0,950.0,0.0
935,2428,MLI,2008,Summer,0,17,14113578.0,1460.5,0.0,0.0,0.0,0.0,950.0,0.0
936,2444,MLT,2008,Summer,0,6,409379.0,23674.59,0.0,0.0,0.0,0.0,950.0,0.0
937,2448,MNE,2008,Summer,0,8,616969.0,13550.36,0.0,0.0,0.0,0.0,950.0,0.0
938,2490,MOZ,2008,Summer,0,4,22276596.0,1031.36,0.0,0.0,0.0,0.0,950.0,0.0
939,2499,MRI,2008,Summer,0,11,1244121.0,15957.96,0.0,0.0,1.0,1.0,950.0,0.0010526315789473684
940,2508,MTN,2008,Summer,0,2,3296237.0,2895.67,0.0,0.0,0.0,0.0,950.0,0.0
941,2525,MYA,2008,Summer,0,7,49929642.0,3585.77,0.0,0.0,0.0,0.0,950.0,0.0
942,2532,NAM,2008,Summer,0,11,2043382.0,7618.03,0.0,0.0,0.0,0.0,950.0,0.0
943,2545,NCA,2008,Summer,0,7,5667436.0,3856.55,0.0,0.0,0.0,0.0,950.0,0.0
944,2590,NED,2008,Summer,0,149,16445593.0,44840.71,7.0,5.0,4.0,16.0,950.0,0.016842105263157894
945,2608,NEP,2008,Summer,0,8,26666581.0,2021.15,0.0,0.0,0.0,0.0,950.0,0.0
946,2627,NGR,2008,Summer,0,46,150269622.0,4084.2,0.0,3.0,2.0,5.0,950.0,0.005263157894736842
947,2639,NIG,2008,Summer,0,4,15250913.0,809.45,0.0,0.0,0.0,0.0,950.0,0.0
948,2686,NOR,2008,Summer,0,66,4768212.0,76522.06,3.0,5.0,1.0,9.0,950.0,0.009473684210526316
949,2731,NZL,2008,Summer,0,113,4259800.0,31444.63,3.0,2.0,4.0,9.0,950.0,0.009473684210526316
950,2742,OMA,2008,Summer,0,4,2750956.0,40909.94,0.0,0.0,0.0,0.0,950.0,0.0
951,2759,PAK,2008,Summer,0,7,171648984.0,4224.4,0.0,0.0,0.0,0.0,950.0,0.0
952,2778,PAN,2008,Summer,0,5,3516204.0,14466.97,1.0,0.0,0.0,1.0,950.0,0.0010526315789473684
953,2790,PAR,2008,Summer,0,7,6081296.0,6713.03,0.0,0.0,0.0,0.0,950.0,0.0
954,2811,PER,2008,Summer,0,13,28562321.0,8812.62,0.0,0.0,0.0,0.0,950.0,0.0
955,2837,PHI,2008,Summer,0,17,90901967.0,5328.68,0.0,0.0,0.0,0.0,950.0,0.0
956,2901,POL,2008,Summer,0,223,38125759.0,19011.55,4.0,5.0,2.0,11.0,950.0,0.011578947368421053
957,2932,POR,2008,Summer,0,82,10558177.0,25590.88,1.0,1.0,0.0,2.0,950.0,0.002105263157894737
958,2951,PRK,2008,Summer,0,53,24310143.0,1794.66,2.0,2.0,2.0,6.0,950.0,0.00631578947368421
959,2975,PUR,2008,Summer,0,31,3760866.0,32604.09,0.0,0.0,0.0,0.0,950.0,0.0
960,2984,QAT,2008,Summer,0,20,1436670.0,107402.06,0.0,0.0,0.0,0.0,950.0,0.0
961,3026,ROU,2008,Summer,0,141,20537875.0,16347.34,4.0,1.0,4.0,9.0,950.0,0.009473684210526316
962,3052,RSA,2008,Summer,0,114,49779472.0,10977.15,0.0,1.0,0.0,1.0,950.0,0.0010526315789473684
963,3067,RUS,2008,Summer,0,457,142742366.0,21563.46,24.0,13.0,23.0,60.0,950.0,0.06315789473684211
964,3078,RWA,2008,Summer,0,4,9524532.0,1364.75,0.0,0.0,0.0,0.0,950.0,0.0
965,3112,SEN,2008,Summer,0,17,12004700.0,2146.79,0.0,0.0,0.0,0.0,950.0,0.0
966,3122,SEY,2008,Summer,0,9,86956.0,18687.39,0.0,0.0,0.0,0.0,950.0,0.0
967,3138,SGP,2008,Summer,0,28,4839396.0,52180.17,0.0,1.0,0.0,1.0,950.0,0.0010526315789473684
968,3155,SLE,2008,Summer,0,3,6133599.0,1363.49,0.0,0.0,0.0,0.0,950.0,0.0
969,3167,SLO,2008,Summer,0,68,2021316.0,28473.6,1.0,2.0,2.0,5.0,950.0,0.005263157894736842
970,3214,SRB,2008,Summer,0,49,7350222.0,11650.23,0.0,1.0,2.0,3.0,950.0,0.003157894736842105
971,3233,SRI,2008,Summer,0,9,19983984.0,7622.41,0.0,0.0,0.0,0.0,950.0,0.0
972,3240,STP,2008,Summer,0,4,171122.0,2925.89,0.0,0.0,0.0,0.0,950.0,0.0
973,3252,SUD,2008,Summer,0,9,33060844.0,3478.89,0.0,1.0,0.0,1.0,950.0,0.0010526315789473684
974,3301,SUI,2008,Summer,0,101,7647675.0,56054.88,2.0,1.0,4.0,7.0,950.0,0.007368421052631579
975,3325,SVK,2008,Summer,0,61,5379233.0,22231.99,3.0,3.0,0.0,6.0,950.0,0.00631578947368421
976,3375,SWE,2008,Summer,0,106,9219637.0,42189.96,0.0,4.0,1.0,5.0,950.0,0.005263157894736842
977,3388,SWZ,2008,Summer,0,4,1049948.0,6791.39,0.0,0.0,0.0,0.0,950.0,0.0
978,3401,SYR,2008,Summer,0,7,20664037.0,6600.38,0.0,0.0,0.0,0.0,950.0,0.0
979,3414,TAN,2008,Summer,0,9,41853944.0,1848.17,0.0,0.0,0.0,0.0,950.0,0.0
980,3474,THA,2008,Summer,0,46,66530980.0,12768.13,2.0,2.0,2.0,6.0,950.0,0.00631578947368421
981,3483,TJK,2008,Summer,0,16,7209924.0,2801.78,0.0,1.0,1.0,2.0,950.0,0.002105263157894737
982,3491,TKM,2008,Summer,0,10,4935765.0,12426.72,0.0,0.0,0.0,0.0,950.0,0.0
983,3506,TOG,2008,Summer,0,4,6083417.0,1150.36,0.0,0.0,1.0,1.0,950.0,0.0010526315789473684
984,3552,TTO,2008,Summer,0,25,1314449.0,31434.3,1.0,1.0,0.0,2.0,950.0,0.002105263157894737
985,3566,TUN,2008,Summer,0,29,10414425.0,10294.92,1.0,0.0,0.0,1.0,950.0,0.0010526315789473684
986,3603,TUR,2008,Summer,0,70,70418612.0,16182.73,1.0,1.0,3.0,5.0,950.0,0.005263157894736842
987,3617,UAE,2008,Summer,0,9,7089486.0,63862.08,0.0,0.0,0.0,0.0,950.0,0.0
988,3633,UGA,2008,Summer,0,11,30431734.0,1679.4,0.0,0.0,0.0,0.0,950.0,0.0
989,3643,UKR,2008,Summer,0,286,46258189.0,10824.08,7.0,4.0,11.0,22.0,950.0,0.023157894736842106
990,3734,USA,2008,Summer,0,515,304093966.0,50275.75,36.0,39.0,37.0,112.0,950.0,0.11789473684210526
991,3746,UZB,2008,Summer,0,69,27302800.0,6278.27,0.0,1.0,3.0,4.0,950.0,0.004210526315789474
992,3778,VEN,2008,Summer,0,88,27635827.0,18019.09,0.0,0.0,1.0,1.0,950.0,0.0010526315789473684
993,3788,VIE,2008,Summer,0,18,86243424.0,4200.24,0.0,1.0,0.0,1.0,950.0,0.0010526315789473684
994,3812,YEM,2008,Summer,0,8,21892149.0,4549.01,0.0,0.0,0.0,0.0,950.0,0.0
995,3856,ZAM,2008,Summer,0,8,12848531.0,2504.76,0.0,0.0,0.0,0.0,950.0,0.0
996,3869,ZIM,2008,Summer,0,16,12379553.0,1197.53,1.0,3.0,0.0,4.0,950.0,0.004210526315789474
997,12,AFG,2012,Summer,0,6,31161378.0,1945.0,0.0,0.0,1.0,1.0,944.0,0.001059322033898305
998,37,ALB,2012,Summer,0,10,2900401.0,9592.0,0.0,0.0,0.0,0.0,944.0,0.0
999,54,ALG,2012,Summer,0,29,37383899.0,13379.0,1.0,0.0,0.0,1.0,944.0,0.001059322033898305
1000,85,ANG,2012,Summer,0,21,25107925.0,8190.0,0.0,0.0,0.0,0.0,944.0,0.0
1001,138,ARG,2012,Summer,0,87,41733271.0,19599.0,1.0,1.0,2.0,4.0,944.0,0.00423728813559322
1002,150,ARM,2012,Summer,0,31,2884239.0,9077.0,0.0,1.0,1.0,2.0,944.0,0.00211864406779661
1003,213,AUS,2012,Summer,0,350,22733465.0,46999.0,8.0,15.0,12.0,35.0,944.0,0.037076271186440676
1004,263,AUT,2012,Summer,0,77,8429991.0,41565.0,0.0,0.0,0.0,0.0,944.0,0.0
1005,274,AZE,2012,Summer,0,58,9295784.0,16359.0,2.0,2.0,5.0,9.0,944.0,0.009533898305084746
1006,300,BAN,2012,Summer,0,7,151005733.0,2914.0,0.0,0.0,0.0,0.0,944.0,0.0
1007,312,BAR,2012,Summer,0,8,283698.0,11860.0,0.0,0.0,0.0,0.0,944.0,0.0
1008,318,BDI,2012,Summer,0,6,9245992.0,727.0,0.0,0.0,0.0,0.0,944.0,0.0
1009,364,BEL,2012,Summer,0,90,11106932.0,37906.0,0.0,1.0,2.0,3.0,944.0,0.0031779661016949155
1010,376,BEN,2012,Summer,0,5,9729254.0,1867.0,0.0,0.0,0.0,0.0,944.0,0.0
1011,422,BIH,2012,Summer,0,8,3604972.0,8873.0,0.0,0.0,0.0,0.0,944.0,0.0
1012,446,BLR,2012,Summer,0,145,9446836.0,18251.0,2.0,5.0,3.0,10.0,944.0,0.01059322033898305
1013,470,BOL,2012,Summer,0,5,10377677.0,5511.0,0.0,0.0,0.0,0.0,944.0,0.0
1014,480,BOT,2012,Summer,0,4,2039551.0,13743.0,0.0,1.0,0.0,1.0,944.0,0.001059322033898305
1015,509,BRA,2012,Summer,0,199,199287292.0,14985.0,3.0,5.0,9.0,17.0,944.0,0.018008474576271187
1016,526,BRN,2012,Summer,0,14,1299942.0,36949.0,1.0,0.0,0.0,1.0,944.0,0.001059322033898305
1017,527,BRN,2012,Summer,0,14,398997.0,36949.0,1.0,0.0,0.0,1.0,944.0,0.001059322033898305
1018,571,BUL,2012,Summer,0,64,7305888.0,15204.0,0.0,2.0,1.0,3.0,944.0,0.0031779661016949155
1019,581,BUR,2012,Summer,0,5,16571252.0,1388.0,0.0,0.0,0.0,0.0,944.0,0.0
1020,591,CAF,2012,Summer,0,6,4436411.0,916.0,0.0,0.0,0.0,0.0,944.0,0.0
1021,600,CAM,2012,Summer,0,6,14780454.0,2634.0,0.0,0.0,0.0,0.0,944.0,0.0
1022,648,CAN,2012,Summer,0,276,34714222.0,42445.0,2.0,6.0,10.0,18.0,944.0,0.019067796610169493
1023,685,CHA,2012,Summer,0,2,12784748.0,1793.0,0.0,0.0,0.0,0.0,944.0,0.0
1024,746,CHI,2012,Summer,0,40,162051.0,20531.0,0.0,0.0,0.0,0.0,944.0,0.0
1025,747,CHI,2012,Summer,0,40,17400359.0,20531.0,0.0,0.0,0.0,0.0,944.0,0.0
1026,772,CHN,2012,Summer,0,342,1354190000.0,10680.0,38.0,31.0,22.0,91.0,944.0,0.09639830508474577
1027,786,CIV,2012,Summer,0,10,21547188.0,2636.0,0.0,0.0,0.0,0.0,944.0,0.0
1028,801,CMR,2012,Summer,0,16,21485267.0,2541.0,0.0,0.0,1.0,1.0,944.0,0.001059322033898305
1029,811,COD,2012,Summer,0,4,69020749.0,710.0,0.0,0.0,0.0,0.0,944.0,0.0
1030,840,COL,2012,Summer,0,95,46075721.0,12123.0,1.0,3.0,5.0,9.0,944.0,0.009533898305084746
1031,846,COM,2012,Summer,0,3,723865.0,1509.0,0.0,0.0,0.0,0.0,944.0,0.0
1032,852,CPV,2012,Summer,0,3,505241.0,6273.0,0.0,0.0,0.0,0.0,944.0,0.0
1033,873,CRC,2012,Summer,0,11,4688003.0,12792.0,0.0,0.0,0.0,0.0,944.0,0.0
1034,886,CRO,2012,Summer,0,75,4267558.0,19441.0,3.0,1.0,2.0,6.0,944.0,0.006355932203389831
1035,909,CUB,2012,Summer,0,108,11257112.0,7138.0,5.0,3.0,7.0,15.0,944.0,0.015889830508474576
1036,928,CYP,2012,Summer,0,13,1135046.0,26011.0,0.0,1.0,0.0,1.0,944.0,0.001059322033898305
1037,940,CZE,2012,Summer,0,134,10510785.0,26474.0,4.0,3.0,4.0,11.0,944.0,0.011652542372881356
1038,981,DEN,2012,Summer,0,91,5591572.0,43510.0,2.0,4.0,3.0,9.0,944.0,0.009533898305084746
1039,990,DJI,2012,Summer,0,4,868136.0,2654.0,0.0,0.0,0.0,0.0,944.0,0.0
1040,996,DMA,2012,Summer,0,2,70954.0,8823.0,0.0,0.0,0.0,0.0,944.0,0.0
1041,1011,DOM,2012,Summer,0,22,9930916.0,11848.0,1.0,1.0,0.0,2.0,944.0,0.00211864406779661
1042,1025,ECU,2012,Summer,0,36,15474099.0,10398.0,0.0,0.0,0.0,0.0,944.0,0.0
1043,1047,EGY,2012,Summer,0,102,86422240.0,10767.0,0.0,3.0,1.0,4.0,944.0,0.00423728813559322
1044,1064,ESA,2012,Summer,0,11,6237922.0,7726.0,0.0,0.0,0.0,0.0,944.0,0.0
1045,1105,ESP,2012,Summer,0,222,46773055.0,30699.0,4.0,10.0,6.0,20.0,944.0,0.0211864406779661
1046,1126,EST,2012,Summer,0,36,1322696.0,23026.0,0.0,1.0,1.0,2.0,944.0,0.00211864406779661
1047,1142,ETH,2012,Summer,0,34,92726982.0,1287.0,3.0,2.0,3.0,8.0,944.0,0.00847457627118644
1048,1208,FIN,2012,Summer,0,68,5413971.0,37704.0,0.0,2.0,1.0,3.0,944.0,0.0031779661016949155
1049,1259,FRA,2012,Summer,0,313,65659814.0,36571.0,11.0,11.0,13.0,35.0,944.0,0.037076271186440676
1050,1286,GAB,2012,Summer,0,7,1749677.0,16932.0,0.0,1.0,0.0,1.0,944.0,0.001059322033898305
1051,1295,GAM,2012,Summer,0,2,1905020.0,1725.0,0.0,0.0,0.0,0.0,944.0,0.0
1052,1345,GBR,2012,Summer,1,439,63700215.0,35185.0,29.0,18.0,18.0,65.0,944.0,0.06885593220338983
1053,1352,GBS,2012,Summer,0,4,1604981.0,1361.0,0.0,0.0,0.0,0.0,944.0,0.0
1054,1374,GEO,2012,Summer,0,35,3728874.0,9491.0,1.0,2.0,3.0,6.0,944.0,0.006355932203389831
1055,1384,GEQ,2012,Summer,0,2,1031191.0,46255.0,0.0,0.0,0.0,0.0,944.0,0.0
1056,1417,GER,2012,Summer,0,367,80425823.0,43320.0,11.0,20.0,13.0,44.0,944.0,0.046610169491525424
1057,1433,GHA,2012,Summer,0,7,25996454.0,3508.0,0.0,0.0,0.0,0.0,944.0,0.0
1058,1479,GRE,2012,Summer,0,94,11045011.0,22693.0,0.0,0.0,2.0,2.0,944.0,0.00211864406779661
1059,1505,GUA,2012,Summer,0,24,14781942.0,6714.0,0.0,1.0,0.0,1.0,944.0,0.001059322033898305
1060,1516,GUI,2012,Summer,0,4,10652032.0,1397.0,0.0,0.0,0.0,0.0,944.0,0.0
1061,1558,HAI,2012,Summer,0,5,10250922.0,1674.0,0.0,0.0,0.0,0.0,944.0,0.0
1062,1577,HKG,2012,Summer,0,47,7150100.0,44904.0,0.0,0.0,1.0,1.0,944.0,0.001059322033898305
1063,1590,HON,2012,Summer,0,10,8640692.0,4518.0,0.0,0.0,0.0,0.0,944.0,0.0
1064,1638,HUN,2012,Summer,0,135,9920362.0,20631.0,8.0,4.0,6.0,18.0,944.0,0.019067796610169493
1065,1654,INA,2012,Summer,0,19,248451714.0,9285.0,0.0,2.0,1.0,3.0,944.0,0.0031779661016949155
1066,1687,IND,2012,Summer,0,69,1265780243.0,4932.0,0.0,2.0,4.0,6.0,944.0,0.006355932203389831
1067,1746,IRL,2012,Summer,0,67,4599533.0,48333.0,1.0,1.0,4.0,6.0,944.0,0.006355932203389831
1068,1761,IRQ,2012,Summer,0,8,31890012.0,12652.0,0.0,0.0,0.0,0.0,944.0,0.0
1069,1798,ISL,2012,Summer,0,20,320716.0,36990.0,0.0,0.0,0.0,0.0,944.0,0.0
1070,1820,ISR,2012,Summer,0,53,7910500.0,29517.0,0.0,0.0,0.0,0.0,944.0,0.0
1071,1889,ITA,2012,Summer,0,268,59539717.0,34068.0,8.0,9.0,11.0,28.0,944.0,0.029661016949152543
1072,1924,JAM,2012,Summer,0,46,2842128.0,7053.0,4.0,5.0,3.0,12.0,944.0,0.012711864406779662
1073,1935,JOR,2012,Summer,0,9,8089963.0,11523.0,0.0,0.0,0.0,0.0,944.0,0.0
1074,1976,JPN,2012,Summer,0,270,127629000.0,35580.0,7.0,14.0,17.0,38.0,944.0,0.04025423728813559
1075,1988,KAZ,2012,Summer,0,118,16792090.0,22089.0,3.0,2.0,6.0,11.0,944.0,0.011652542372881356
1076,2006,KEN,2012,Summer,0,48,44343469.0,2765.0,2.0,4.0,7.0,13.0,944.0,0.013771186440677966
1077,2017,KGZ,2012,Summer,0,15,5607200.0,4104.0,0.0,0.0,0.0,0.0,944.0,0.0
1078,2055,KOR,2012,Summer,0,193,50199853.0,32791.0,13.0,9.0,8.0,30.0,944.0,0.03177966101694915
1079,2068,KSA,2012,Summer,0,20,29154906.0,49867.0,0.0,0.0,1.0,1.0,944.0,0.001059322033898305
1080,2089,LAO,2012,Summer,0,3,6444527.0,4670.0,0.0,0.0,0.0,0.0,944.0,0.0
1081,2109,LAT,2012,Summer,0,46,2034319.0,19405.0,1.0,0.0,1.0,2.0,944.0,0.00211864406779661
1082,2120,LBA,2012,Summer,0,4,6285751.0,29766.0,0.0,0.0,0.0,0.0,944.0,0.0
1083,2132,LBR,2012,Summer,0,3,4135662.0,853.0,0.0,0.0,0.0,0.0,944.0,0.0
1084,2138,LCA,2012,Summer,0,4,176654.0,10067.0,0.0,0.0,0.0,0.0,944.0,0.0
1085,2149,LES,2012,Summer,0,4,2014988.0,2456.0,0.0,0.0,0.0,0.0,944.0,0.0
1086,2233,LTU,2012,Summer,0,72,2987773.0,21303.0,2.0,0.0,3.0,5.0,944.0,0.005296610169491525
1087,2266,LUX,2012,Summer,0,11,530946.0,52562.0,0.0,0.0,0.0,0.0,944.0,0.0
1088,2280,MAD,2012,Summer,0,7,22346641.0,1351.0,0.0,0.0,0.0,0.0,944.0,0.0
1089,2301,MAR,2012,Summer,0,52,33241898.0,7365.0,0.0,0.0,1.0,1.0,944.0,0.001059322033898305
1090,2315,MAS,2012,Summer,0,31,29068189.0,20134.0,0.0,1.0,1.0,2.0,944.0,0.00211864406779661
1091,2325,MAW,2012,Summer,0,3,15396010.0,1085.0,0.0,0.0,0.0,0.0,944.0,0.0
1092,2336,MDA,2012,Summer,0,20,2859458.0,4905.0,0.0,0.0,0.0,0.0,944.0,0.0
1093,2375,MEX,2012,Summer,0,94,117274156.0,15639.0,1.0,3.0,4.0,8.0,944.0,0.00847457627118644
1094,2401,MGL,2012,Summer,0,32,2824698.0,10493.0,0.0,2.0,3.0,5.0,944.0,0.005296610169491525
1095,2415,MKD,2012,Summer,0,4,2061044.0,11242.0,0.0,0.0,0.0,0.0,944.0,0.0
1096,2429,MLI,2012,Summer,0,6,15979492.0,1448.0,0.0,0.0,0.0,0.0,944.0,0.0
1097,2445,MLT,2012,Summer,0,5,420028.0,24301.0,0.0,0.0,0.0,0.0,944.0,0.0
1098,2450,MNE,2012,Summer,0,9,620601.0,15421.0,0.0,1.0,0.0,1.0,944.0,0.001059322033898305
1099,2491,MOZ,2012,Summer,0,6,24862673.0,967.0,0.0,0.0,0.0,0.0,944.0,0.0
1100,2500,MRI,2012,Summer,0,10,1255882.0,16893.0,0.0,0.0,0.0,0.0,944.0,0.0
1101,2509,MTN,2012,Summer,0,2,3706555.0,3213.0,0.0,0.0,0.0,0.0,944.0,0.0
1102,2526,MYA,2012,Summer,0,6,51413703.0,4124.0,0.0,0.0,0.0,0.0,944.0,0.0
1103,2533,NAM,2012,Summer,0,9,2194777.0,8483.0,0.0,0.0,0.0,0.0,944.0,0.0
1104,2546,NCA,2012,Summer,0,6,5982530.0,4376.0,0.0,0.0,0.0,0.0,944.0,0.0
