,index,NOC,Year,Season,Host,athlete_count,Population,GDP per capita,Gold,Silver,Bronze,Total
1801,2724,NZL,1994,Winter,0,13,3620000.0,23076.86,0.0,0.0,0.0,0.0
1802,2725,NZL,1996,Summer,0,100,3732000.0,24321.25,3.0,2.0,1.0,6.0
1803,2726,NZL,1998,Winter,0,8,3815000.0,24861.42,0.0,0.0,0.0,0.0
1804,2727,NZL,2000,Summer,0,135,3857700.0,26823.02,1.0,0.0,3.0,4.0
1805,2728,NZL,2002,Winter,0,12,3948500.0,28065.86,0.0,0.0,0.0,0.0
1806,2729,NZL,2004,Summer,0,127,4087500.0,29806.74,3.0,2.0,0.0,5.0
1807,2730,NZL,2006,Winter,0,17,4184600.0,30798.63,0.0,0.0,0.0,0.0
1808,2731,NZL,2008,Summer,0,113,4259800.0,31444.63,3.0,2.0,4.0,9.0
1809,2732,NZL,2010,Winter,0,22,4350700.0,31586.09,0.0,0.0,0.0,0.0
1810,2733,NZL,2012,Summer,0,113,4408100.0,32674.0,6.0,2.0,5.0,13.0
1811,2734,NZL,2014,Winter,0,18,4516500.0,33339.0,0.0,0.0,0.0,0.0
1812,2735,NZL,2016,Summer,0,143,4714100.0,34295.0,4.0,9.0,5.0,18.0
1813,2736,OMA,1984,Summer,0,19,1431066.0,9526.0,0.0,0.0,0.0,0.0
1814,2737,OMA,1988,Summer,0,10,1678119.0,10633.0,0.0,0.0,0.0,0.0
1815,2738,OMA,1992,Summer,0,5,1983272.0,12251.16,0.0,0.0,0.0,0.0
1816,2739,OMA,1996,Summer,0,5,2236652.0,16491.17,0.0,0.0,0.0,0.0
1817,2740,OMA,2000,Summer,0,5,2267973.0,24186.37,0.0,0.0,0.0,0.0
1818,2741,OMA,2004,Summer,0,2,2445524.0,28607.08,0.0,0.0,0.0,0.0
1819,2742,OMA,2008,Summer,0,4,2750956.0,40909.94,0.0,0.0,0.0,0.0
1820,2743,OMA,2012,Summer,0,3,3498031.0,44008.0,0.0,0.0,0.0,0.0
1821,2744,OMA,2016,Summer,0,4,4479217.0,38515.0,0.0,0.0,0.0,0.0
1822,2748,PAK,1960,Summer,0,38,44988690.0,1031.0,1.0,0.0,1.0,2.0
1823,2749,PAK,1964,Summer,0,29,49627623.0,1208.0,0.0,1.0,0.0,1.0
1824,2750,PAK,1968,Summer,0,3,55102690.0,1361.0,1.0,0.0,0.0,1.0
1825,2751,PAK,1972,Summer,0,12,61381982.0,1455.0,0.0,1.0,0.0,1.0
1826,2752,PAK,1976,Summer,0,9,68834324.0,1604.0,0.0,0.0,1.0,1.0
1827,2753,PAK,1984,Summer,0,17,89213708.0,2106.0,1.0,0.0,0.0,1.0
1828,2754,PAK,1988,Summer,0,15,101389603.0,2442.0,0.0,0.0,1.0,1.0
1829,2755,PAK,1992,Summer,0,12,113911126.0,2732.38,0.0,0.0,1.0,1.0
1830,2756,PAK,1996,Summer,0,9,127349293.0,2979.81,0.0,0.0,0.0,0.0
1831,2757,PAK,2000,Summer,0,12,142343583.0,3154.51,0.0,0.0,0.0,0.0
1832,2758,PAK,2004,Summer,0,11,156664698.0,3664.53,0.0,0.0,0.0,0.0
1833,2759,PAK,2008,Summer,0,7,171648984.0,4224.4,0.0,0.0,0.0,0.0
1834,2760,PAK,2010,Winter,0,1,179424643.0,4354.27,0.0,0.0,0.0,0.0
1835,2761,PAK,2012,Summer,0,6,187280125.0,4569.0,0.0,0.0,0.0,0.0
1836,2762,PAK,2014,Winter,0,1,195305012.0,4850.0,0.0,0.0,0.0,0.0
1837,2763,PAK,2016,Summer,0,7,203631356.0,5223.0,0.0,0.0,0.0,0.0
1838,2767,PAN,1960,Summer,0,5,1133005.0,3217.0,0.0,0.0,0.0,0.0
1839,2768,PAN,1964,Summer,0,12,1276331.0,3929.0,0.0,0.0,0.0,0.0
1840,2769,PAN,1968,Summer,0,16,1434676.0,4752.0,0.0,0.0,0.0,0.0
1841,2770,PAN,1972,Summer,0,8,1607797.0,5571.0,0.0,0.0,0.0,0.0
1842,2771,PAN,1976,Summer,0,13,1791389.0,5604.0,0.0,0.0,0.0,0.0
1843,2772,PAN,1984,Summer,0,10,2170330.0,7192.0,0.0,0.0,0.0,0.0
1844,2773,PAN,1988,Summer,0,9,2368556.0,6743.0,0.0,0.0,0.0,0.0
1845,2774,PAN,1992,Summer,0,7,2575949.0,8148.63,0.0,0.0,0.0,0.0
1846,2775,PAN,1996,Summer,0,9,2796291.0,8652.08,0.0,0.0,0.0,0.0
1847,2776,PAN,2000,Summer,0,7,3030333.0,9898.79,0.0,0.0,0.0,0.0
1848,2777,PAN,2004,Summer,0,5,3269356.0,10769.52,0.0,0.0,0.0,0.0
1849,2778,PAN,2008,Summer,0,5,3516204.0,14466.97,1.0,0.0,0.0,1.0
1850,2779,PAN,2012,Summer,0,8,3770635.0,18051.0,0.0,0.0,0.0,0.0
1851,2780,PAN,2016,Summer,0,14,4037073.0,21449.0,0.0,0.0,0.0,0.0
1852,2781,PAR,1968,Summer,0,1,2351926.0,2699.0,0.0,0.0,0.0,0.0
1853,2782,PAR,1972,Summer,0,3,2597149.0,3017.0,0.0,0.0,0.0,0.0
1854,2783,PAR,1976,Summer,0,6,2861868.0,3629.0,0.0,0.0,0.0,0.0
1855,2784,PAR,1984,Summer,0,18,3571275.0,4945.0,0.0,0.0,0.0,0.0
1856,2785,PAR,1988,Summer,0,12,4001678.0,5082.0,0.0,0.0,0.0,0.0
1857,2786,PAR,1992,Summer,0,14,4445019.0,5186.56,0.0,0.0,0.0,0.0
1858,2787,PAR,1996,Summer,0,7,4887638.0,5360.74,0.0,0.0,0.0,0.0
1859,2788,PAR,2000,Summer,0,5,5323202.0,4896.43,0.0,0.0,0.0,0.0
1860,2789,PAR,2004,Summer,0,6,5730556.0,5876.66,0.0,1.0,0.0,1.0
1861,2790,PAR,2008,Summer,0,7,6081296.0,6713.03,0.0,0.0,0.0,0.0
1862,2791,PAR,2012,Summer,0,10,6421510.0,7193.0,0.0,0.0,0.0,0.0
1863,2792,PAR,2014,Winter,0,1,6599524.0,8382.0,0.0,0.0,0.0,0.0
1864,2793,PAR,2016,Summer,0,11,6777878.0,8786.0,0.0,0.0,0.0,0.0
1865,2799,PER,1960,Summer,0,15,10155011.0,4733.0,0.0,0.0,0.0,0.0
1866,2800,PER,1964,Summer,0,37,11383364.0,5523.0,0.0,0.0,0.0,0.0
1867,2801,PER,1968,Summer,0,25,12735491.0,5874.0,0.0,0.0,0.0,0.0
1868,2802,PER,1972,Summer,0,28,14221954.0,6264.0,0.0,0.0,0.0,0.0
1869,2803,PER,1976,Summer,0,3,15838568.0,6808.0,0.0,0.0,0.0,0.0
1870,2804,PER,1980,Summer,0,29,17547612.0,6795.0,0.0,0.0,0.0,0.0
1871,2805,PER,1984,Summer,0,34,19319746.0,5859.0,0.0,1.0,0.0,1.0
1872,2806,PER,1988,Summer,0,15,21153462.0,6003.0,0.0,1.0,0.0,1.0
1873,2807,PER,1992,Summer,0,19,22966822.0,4698.48,0.0,1.0,0.0,1.0
1874,2808,PER,1996,Summer,0,23,24753825.0,5739.79,0.0,0.0,0.0,0.0
1875,2809,PER,2000,Summer,0,12,26459944.0,6038.24,0.0,0.0,0.0,0.0
1876,2810,PER,2004,Summer,0,14,27624226.0,6731.0,0.0,0.0,0.0,0.0
1877,2811,PER,2008,Summer,0,13,28562321.0,8812.62,0.0,0.0,0.0,0.0
1878,2812,PER,2010,Winter,0,5,29027680.0,9507.78,0.0,0.0,0.0,0.0
1879,2813,PER,2012,Summer,0,16,29506790.0,10533.0,0.0,0.0,0.0,0.0
1880,2814,PER,2014,Winter,0,5,30090372.0,11186.0,0.0,0.0,0.0,0.0
1881,2815,PER,2016,Summer,0,34,30926036.0,11776.0,0.0,0.0,0.0,0.0
1882,2823,PHI,1960,Summer,0,43,26269741.0,2353.0,0.0,0.0,0.0,0.0
1883,2824,PHI,1964,Summer,0,61,29958687.0,2550.0,0.0,1.0,0.0,1.0
1884,2825,PHI,1968,Summer,0,80,33795203.0,2745.0,0.0,0.0,0.0,0.0
1885,2826,PHI,1972,Summer,0,67,37923400.0,2954.0,0.0,0.0,0.0,0.0
1886,2827,PHI,1972,Winter,0,4,37923400.0,2954.0,0.0,0.0,0.0,0.0
1887,2828,PHI,1976,Summer,0,21,42446659.0,3430.0,0.0,0.0,0.0,0.0
1888,2829,PHI,1984,Summer,0,32,52827047.0,3469.0,0.0,0.0,0.0,0.0
1889,2830,PHI,1988,Summer,0,42,58794999.0,3355.0,0.0,0.0,1.0,1.0
1890,2831,PHI,1988,Winter,0,1,58794999.0,3355.0,0.0,0.0,0.0,0.0
1891,2832,PHI,1992,Summer,0,35,65020124.0,3399.24,0.0,0.0,1.0,1.0
1892,2833,PHI,1992,Winter,0,2,65020124.0,3399.24,0.0,0.0,0.0,0.0
1893,2834,PHI,1996,Summer,0,18,71401743.0,3790.78,0.0,1.0,0.0,1.0
1894,2835,PHI,2000,Summer,0,22,77991757.0,4033.56,0.0,0.0,0.0,0.0
1895,2836,PHI,2004,Summer,0,21,84710544.0,4562.5,0.0,0.0,0.0,0.0
1896,2837,PHI,2008,Summer,0,17,90901967.0,5328.68,0.0,0.0,0.0,0.0
1897,2838,PHI,2012,Summer,0,11,97212639.0,6144.0,0.0,0.0,0.0,0.0
1898,2839,PHI,2014,Winter,0,1,100513137.0,6763.0,0.0,0.0,0.0,0.0
1899,2840,PHI,2016,Summer,0,13,103663812.0,7410.0,0.0,1.0,0.0,1.0
1900,2877,POL,1960,Summer,0,228,29637450.0,5125.0,4.0,6.0,11.0,21.0
1901,2878,POL,1960,Winter,0,23,29637450.0,5125.0,0.0,1.0,1.0,2.0
1902,2879,POL,1964,Summer,0,188,31139450.0,5773.0,7.0,6.0,10.0,23.0
1903,2880,POL,1964,Winter,0,62,31139450.0,5773.0,0.0,0.0,0.0,0.0
1904,2881,POL,1968,Summer,0,226,32294655.0,6881.0,5.0,2.0,11.0,18.0
1905,2882,POL,1968,Winter,0,44,32294655.0,6881.0,0.0,0.0,0.0,0.0
1906,2883,POL,1972,Summer,0,292,33055650.0,7986.0,7.0,5.0,9.0,21.0
1907,2884,POL,1972,Winter,0,40,33055650.0,7986.0,1.0,0.0,0.0,1.0
1908,2885,POL,1976,Summer,0,201,34356300.0,9397.0,7.0,6.0,13.0,26.0
1909,2886,POL,1976,Winter,0,64,34356300.0,9397.0,0.0,0.0,0.0,0.0
1910,2887,POL,1980,Summer,0,299,35574150.0,9149.0,3.0,14.0,15.0,32.0
1911,2888,POL,1980,Winter,0,20,35574150.0,9149.0,0.0,0.0,0.0,0.0
1912,2889,POL,1984,Winter,0,23,36904134.0,9006.0,0.0,0.0,0.0,0.0
1913,2890,POL,1988,Summer,0,145,37824487.0,9228.0,2.0,5.0,9.0,16.0
1914,2891,POL,1988,Winter,0,22,37824487.0,9228.0,0.0,0.0,0.0,0.0
1915,2892,POL,1992,Summer,0,198,38363667.0,7873.92,3.0,6.0,10.0,19.0
1916,2893,POL,1992,Winter,0,67,38363667.0,7873.92,0.0,0.0,0.0,0.0
1917,2894,POL,1994,Winter,0,49,38542652.0,8721.83,0.0,0.0,0.0,0.0
1918,2895,POL,1996,Summer,0,161,38624370.0,10066.17,7.0,5.0,5.0,17.0
1919,2896,POL,1998,Winter,0,63,38663481.0,11413.26,0.0,0.0,0.0,0.0
1920,2897,POL,2000,Summer,0,180,38258629.0,12732.17,6.0,5.0,3.0,14.0
1921,2898,POL,2002,Winter,0,45,38230364.0,13415.57,0.0,1.0,1.0,2.0
1922,2899,POL,2004,Summer,0,180,38182222.0,14906.09,3.0,2.0,5.0,10.0
1923,2900,POL,2006,Winter,0,77,38141267.0,16711.45,0.0,1.0,1.0,2.0
1924,2901,POL,2008,Summer,0,223,38125759.0,19011.55,4.0,5.0,2.0,11.0
1925,2902,POL,2010,Winter,0,89,38042794.0,20608.69,1.0,3.0,2.0,6.0
1926,2903,POL,2012,Summer,0,199,38063164.0,22188.0,3.0,2.0,6.0,11.0
1927,2904,POL,2014,Winter,0,116,38011735.0,23266.0,4.0,1.0,1.0,6.0
1928,2905,POL,2016,Summer,0,215,37970087.0,24838.0,2.0,3.0,6.0,11.0
1929,2916,POR,1960,Summer,0,85,8857716.0,4712.0,0.0,1.0,0.0,1.0
1930,2917,POR,1964,Summer,0,24,9035365.0,5926.0,0.0,0.0,0.0,0.0
1931,2918,POR,1968,Summer,0,28,8836650.0,7767.0,0.0,0.0,0.0,0.0
1932,2919,POR,1972,Summer,0,35,8630430.0,10130.0,0.0,0.0,0.0,0.0
1933,2920,POR,1976,Summer,0,29,9355810.0,10861.0,0.0,2.0,0.0,2.0
1934,2921,POR,1980,Summer,0,18,9766312.0,12822.0,0.0,0.0,0.0,0.0
1935,2922,POR,1984,Summer,0,45,9996232.0,12894.0,1.0,0.0,2.0,3.0
1936,2923,POR,1988,Summer,0,80,10019610.0,15729.0,1.0,0.0,0.0,1.0
1937,2924,POR,1988,Winter,0,2,10019610.0,15729.0,0.0,0.0,0.0,0.0
1938,2925,POR,1992,Summer,0,94,9952494.0,18598.53,0.0,0.0,0.0,0.0
1939,2926,POR,1994,Winter,0,4,9991525.0,18819.03,0.0,0.0,0.0,0.0
1940,2927,POR,1996,Summer,0,98,10063945.0,19939.31,1.0,0.0,1.0,2.0
1941,2928,POR,1998,Winter,0,2,10160196.0,21782.12,0.0,0.0,0.0,0.0
1942,2929,POR,2000,Summer,0,60,10289898.0,23372.04,0.0,0.0,2.0,2.0
1943,2930,POR,2004,Summer,0,72,10483861.0,24142.77,0.0,2.0,1.0,3.0
1944,2931,POR,2006,Winter,0,1,10522288.0,24809.04,0.0,0.0,0.0,0.0
1945,2932,POR,2008,Summer,0,82,10558177.0,25590.88,1.0,1.0,0.0,2.0
1946,2933,POR,2010,Winter,0,1,10573100.0,25463.16,0.0,0.0,0.0,0.0
1947,2934,POR,2012,Summer,0,89,10514844.0,24218.0,0.0,1.0,0.0,1.0
1948,2935,POR,2014,Winter,0,4,10401062.0,24423.0,0.0,0.0,0.0,0.0
1949,2936,POR,2016,Summer,0,83,10325452.0,25346.0,0.0,0.0,1.0,1.0
1950,2944,PRK,1992,Summer,0,110,20937407.0,2120.55,4.0,0.0,5.0,9.0
1951,2945,PRK,1992,Winter,0,36,20937407.0,2120.55,0.0,0.0,1.0,1.0
1952,2946,PRK,1996,Summer,0,32,22113428.0,1733.1,2.0,1.0,2.0,5.0
1953,2947,PRK,1998,Winter,0,14,22536754.0,1579.93,0.0,0.0,0.0,0.0
1954,2948,PRK,2000,Summer,0,47,22929078.0,1657.14,0.0,1.0,3.0,4.0
1955,2949,PRK,2004,Summer,0,65,23732740.0,1753.69,0.0,4.0,1.0,5.0
1956,2950,PRK,2006,Winter,0,7,24054866.0,1778.5,0.0,0.0,0.0,0.0
1957,2951,PRK,2008,Summer,0,53,24310143.0,1794.66,2.0,2.0,2.0,6.0
1958,2952,PRK,2010,Winter,0,3,24548840.0,1751.44,0.0,0.0,0.0,0.0
1959,2953,PRK,2012,Summer,0,36,24800638.0,1770.92,4.0,0.0,3.0,7.0
1960,2954,PRK,2016,Summer,0,35,25307665.0,1742.02,2.0,3.0,2.0,7.0
1961,2958,PUR,1960,Summer,0,26,2358000.0,5451.0,0.0,0.0,0.0,0.0
1962,2959,PUR,1964,Summer,0,45,2554066.0,7012.0,0.0,0.0,0.0,0.0
1963,2960,PUR,1968,Summer,0,86,2662064.0,8705.0,0.0,0.0,0.0,0.0
1964,2961,PUR,1972,Summer,0,55,2817256.0,11046.0,0.0,0.0,0.0,0.0
1965,2962,PUR,1976,Summer,0,95,3043854.0,11308.0,0.0,0.0,1.0,1.0
1966,2963,PUR,1980,Summer,0,3,3206000.0,13040.0,0.0,0.0,0.0,0.0
1967,2964,PUR,1984,Summer,0,52,3344190.0,13201.0,0.0,1.0,1.0,2.0
1968,2965,PUR,1984,Winter,0,1,3344190.0,13201.0,0.0,0.0,0.0,0.0
1969,2966,PUR,1988,Summer,0,56,3473898.0,15701.0,0.0,0.0,0.0,0.0
1970,2967,PUR,1988,Winter,0,17,3473898.0,15701.0,0.0,0.0,0.0,0.0
1971,2968,PUR,1992,Summer,0,72,3585176.0,18290.73,0.0,0.0,1.0,1.0
1972,2969,PUR,1992,Winter,0,3,3585176.0,18290.73,0.0,0.0,0.0,0.0
1973,2970,PUR,1994,Winter,0,2,3649237.0,20213.11,0.0,0.0,0.0,0.0
1974,2971,PUR,1996,Summer,0,71,3724655.0,21856.02,0.0,0.0,1.0,1.0
1975,2972,PUR,1998,Winter,0,3,3781101.0,24586.22,0.0,0.0,0.0,0.0
1976,2973,PUR,2000,Summer,0,32,3810605.0,27392.46,0.0,0.0,0.0,0.0
1977,2974,PUR,2004,Summer,0,51,3826878.0,32110.84,0.0,0.0,0.0,0.0
1978,2975,PUR,2008,Summer,0,31,3760866.0,32604.09,0.0,0.0,0.0,0.0
1979,2976,PUR,2012,Summer,0,28,3634488.0,34395.0,0.0,1.0,1.0,2.0
1980,2977,PUR,2016,Summer,0,30,3406672.0,35082.0,1.0,0.0,0.0,1.0
1981,2978,QAT,1984,Summer,0,10,341272.0,20354.0,0.0,0.0,0.0,0.0
1982,2979,QAT,1988,Summer,0,10,443611.0,12492.0,0.0,0.0,0.0,0.0
1983,2980,QAT,1992,Summer,0,11,495403.0,15042.12,0.0,0.0,1.0,1.0
1984,2981,QAT,1996,Summer,0,10,522531.0,22395.26,0.0,0.0,0.0,0.0
1985,2982,QAT,2000,Summer,0,16,592467.0,45788.12,0.0,0.0,1.0,1.0
1986,2983,QAT,2004,Summer,0,15,753332.0,74372.93,0.0,0.0,0.0,0.0
1987,2984,QAT,2008,Summer,0,20,1436670.0,107402.06,0.0,0.0,0.0,0.0
1988,2985,QAT,2012,Summer,0,14,2196078.0,153922.0,0.0,1.0,1.0,2.0
1989,2986,QAT,2016,Summer,0,24,2654379.0,156299.0,0.0,1.0,0.0,1.0
1990,3002,ROU,1960,Summer,0,114,18406905.0,1605.0,3.0,1.0,6.0,10.0
1991,3003,ROU,1964,Summer,0,154,18919126.0,2098.0,2.0,4.0,6.0,12.0
1992,3004,ROU,1964,Winter,0,9,18919126.0,2098.0,0.0,0.0,0.0,0.0
1993,3005,ROU,1968,Summer,0,79,19799831.0,2860.0,4.0,6.0,5.0,15.0
1994,3006,ROU,1968,Winter,0,15,19799831.0,2860.0,0.0,0.0,1.0,1.0
1995,3007,ROU,1972,Summer,0,188,20657957.0,3867.0,3.0,6.0,7.0,16.0
1996,3008,ROU,1972,Winter,0,14,20657957.0,3867.0,0.0,0.0,0.0,0.0
1997,3009,ROU,1976,Summer,0,180,21551634.0,4809.0,4.0,9.0,14.0,27.0
1998,3010,ROU,1976,Winter,0,13,21551634.0,4809.0,0.0,0.0,0.0,0.0
1999,3011,ROU,1980,Summer,0,241,22207282.0,5482.0,6.0,6.0,13.0,25.0
2000,3012,ROU,1980,Winter,0,12,22207282.0,5482.0,0.0,0.0,0.0,0.0
2001,3013,ROU,1984,Summer,0,151,22640547.0,6295.0,20.0,16.0,17.0,53.0
2002,3014,ROU,1984,Winter,0,25,22640547.0,6295.0,0.0,0.0,0.0,0.0
2003,3015,ROU,1988,Summer,0,147,23057662.0,6338.0,7.0,11.0,6.0,24.0
2004,3016,ROU,1988,Winter,0,16,23057662.0,6338.0,0.0,0.0,0.0,0.0
2005,3017,ROU,1992,Summer,0,238,22794284.0,4818.3,4.0,6.0,8.0,18.0
2006,3018,ROU,1992,Winter,0,53,22794284.0,4818.3,0.0,0.0,0.0,0.0
2007,3019,ROU,1994,Winter,0,40,22730211.0,5427.07,0.0,0.0,0.0,0.0
2008,3020,ROU,1996,Summer,0,231,22619004.0,6476.47,4.0,7.0,9.0,20.0
2009,3021,ROU,1998,Winter,0,22,22507344.0,6407.47,0.0,0.0,0.0,0.0
2010,3022,ROU,2000,Summer,0,200,22442971.0,7089.95,11.0,6.0,9.0,26.0
2011,3023,ROU,2002,Winter,0,33,21730496.0,8673.62,0.0,0.0,0.0,0.0
2012,3024,ROU,2004,Summer,0,165,21451748.0,10531.17,8.0,5.0,6.0,19.0
2013,3025,ROU,2006,Winter,0,40,21193760.0,12823.23,0.0,0.0,0.0,0.0
2014,3026,ROU,2008,Summer,0,141,20537875.0,16347.34,4.0,1.0,4.0,9.0
2015,3027,ROU,2010,Winter,0,37,20246871.0,16377.33,0.0,0.0,0.0,0.0
2016,3028,ROU,2012,Summer,0,118,20058035.0,17174.0,2.0,4.0,1.0,7.0
2017,3029,ROU,2014,Winter,0,33,19908979.0,18515.0,0.0,0.0,0.0,0.0
2018,3030,ROU,2016,Summer,0,89,19702267.0,17782.0,1.0,1.0,2.0,4.0
2019,3042,RSA,1960,Summer,0,54,17099836.0,4847.0,0.0,1.0,2.0,3.0
2020,3043,RSA,1960,Winter,0,4,17099836.0,4847.0,0.0,0.0,0.0,0.0
2021,3044,RSA,1992,Summer,0,121,38672611.0,5901.98,0.0,2.0,0.0,2.0
2022,3045,RSA,1994,Winter,0,3,40564061.0,6172.97,0.0,0.0,0.0,0.0
2023,3046,RSA,1996,Summer,0,83,42241007.0,6725.79,3.0,1.0,1.0,5.0
2024,3047,RSA,1998,Winter,0,3,43682259.0,7024.3,0.0,0.0,0.0,0.0
2025,3048,RSA,2000,Summer,0,89,44967713.0,7582.78,0.0,2.0,3.0,5.0
2026,3049,RSA,2002,Winter,0,4,46150913.0,8171.21,0.0,0.0,0.0,0.0
2027,3050,RSA,2004,Summer,0,82,47291610.0,8877.92,1.0,3.0,2.0,6.0
2028,3051,RSA,2006,Winter,0,9,48489464.0,9978.47,0.0,0.0,0.0,0.0
2029,3052,RSA,2008,Summer,0,114,49779472.0,10977.15,0.0,1.0,0.0,1.0
2030,3053,RSA,2010,Winter,0,2,51216967.0,11318.6,0.0,0.0,0.0,0.0
2031,3054,RSA,2012,Summer,0,79,52832659.0,11992.0,4.0,1.0,1.0,6.0
2032,3055,RSA,2016,Summer,0,101,56207649.0,12139.0,2.0,6.0,2.0,10.0
2033,3060,RUS,1994,Winter,0,157,148407912.0,8743.75,11.0,8.0,4.0,23.0
2034,3061,RUS,1996,Summer,0,418,148160129.0,8479.38,26.0,21.0,16.0,63.0
2035,3062,RUS,1998,Winter,0,149,147670784.0,8557.5,9.0,6.0,3.0,18.0
2036,3063,RUS,2000,Summer,0,451,146596869.0,10552.88,32.0,28.0,29.0,89.0
2037,3064,RUS,2002,Winter,0,176,145306497.0,12259.48,5.0,4.0,4.0,13.0
2038,3065,RUS,2004,Summer,0,447,144067316.0,14880.98,28.0,26.0,36.0,90.0
2039,3066,RUS,2006,Winter,0,198,143049637.0,18008.34,8.0,6.0,8.0,22.0
2040,3067,RUS,2008,Summer,0,457,142742366.0,21563.46,24.0,13.0,23.0,60.0
2041,3068,RUS,2010,Winter,0,198,142849468.0,21737.38,3.0,5.0,7.0,15.0
2042,3069,RUS,2012,Summer,0,409,143201721.0,23931.0,20.0,21.0,27.0,68.0
2043,3070,RUS,2014,Winter,1,246,143819667.0,24387.0,11.0,10.0,9.0,30.0
2044,3071,RUS,2016,Summer,0,282,144342397.0,23635.0,19.0,17.0,20.0,56.0
2045,3072,RWA,1984,Summer,0,6,5902847.0,1597.0,0.0,0.0,0.0,0.0
2046,3073,RWA,1988,Summer,0,8,7088194.0,1538.0,0.0,0.0,0.0,0.0
2047,3074,RWA,1992,Summer,0,10,6702239.0,1301.69,0.0,0.0,0.0,0.0
2048,3075,RWA,1996,Summer,0,4,6013112.0,976.41,0.0,0.0,0.0,0.0
2049,3076,RWA,2000,Summer,0,5,7933688.0,1023.62,0.0,0.0,0.0,0.0
2050,3077,RWA,2004,Summer,0,5,8680516.0,1159.03,0.0,0.0,0.0,0.0
2051,3078,RWA,2008,Summer,0,4,9524532.0,1364.75,0.0,0.0,0.0,0.0
2052,3079,RWA,2012,Summer,0,7,10549668.0,1531.0,0.0,0.0,0.0,0.0
2053,3080,RWA,2016,Summer,0,7,11668829.0,1758.0,0.0,0.0,0.0,0.0
2054,3097,SEN,1964,Summer,0,8,3580241.0,2389.0,0.0,0.0,0.0,0.0
2055,3098,SEN,1968,Summer,0,21,4014107.0,2389.0,0.0,0.0,0.0,0.0
2056,3099,SEN,1972,Summer,0,34,4522886.0,2289.0,0.0,0.0,0.0,0.0
2057,3100,SEN,1976,Summer,0,30,5057375.0,2370.0,0.0,0.0,0.0,0.0
2058,3101,SEN,1980,Summer,0,36,5583157.0,2021.0,0.0,0.0,0.0,0.0
2059,3102,SEN,1984,Summer,0,22,6277420.0,1989.0,0.0,0.0,0.0,0.0
2060,3103,SEN,1984,Winter,0,2,6277420.0,1989.0,0.0,0.0,0.0,0.0
2061,3104,SEN,1988,Summer,0,29,7086624.0,2085.0,0.0,1.0,0.0,1.0
2062,3105,SEN,1992,Summer,0,22,7990090.0,1942.93,0.0,0.0,0.0,0.0
2063,3106,SEN,1992,Winter,0,10,7990090.0,1942.93,0.0,0.0,0.0,0.0
2064,3107,SEN,1994,Winter,0,1,8461066.0,1847.6,0.0,0.0,0.0,0.0
2065,3108,SEN,1996,Summer,0,9,8912872.0,1866.34,0.0,0.0,0.0,0.0
2066,3109,SEN,2000,Summer,0,26,9797731.0,1983.52,0.0,0.0,0.0,0.0
2067,3110,SEN,2004,Summer,0,18,10810086.0,2074.95,0.0,0.0,0.0,0.0
2068,3111,SEN,2006,Winter,0,3,11382272.0,2104.44,0.0,0.0,0.0,0.0
2069,3112,SEN,2008,Summer,0,17,12004700.0,2146.79,0.0,0.0,0.0,0.0
2070,3113,SEN,2010,Winter,0,2,12678143.0,2151.32,0.0,0.0,0.0,0.0
2071,3114,SEN,2012,Summer,0,16,13401990.0,2163.0,0.0,0.0,0.0,0.0
2072,3115,SEN,2016,Summer,0,22,14993514.0,2403.0,0.0,0.0,0.0,0.0
2073,3116,SEY,1980,Summer,0,15,63261.0,6424.0,0.0,0.0,0.0,0.0
2074,3117,SEY,1984,Summer,0,15,64717.0,6030.0,0.0,0.0,0.0,0.0
2075,3118,SEY,1992,Summer,0,21,70763.0,9304.81,0.0,0.0,0.0,0.0
2076,3119,SEY,1996,Summer,0,9,76417.0,10468.99,0.0,0.0,0.0,0.0
2077,3120,SEY,2000,Summer,0,9,81131.0,14379.83,0.0,0.0,0.0,0.0
2078,3121,SEY,2004,Summer,0,10,82475.0,13735.9,0.0,0.0,0.0,0.0
2079,3122,SEY,2008,Summer,0,9,86956.0,18687.39,0.0,0.0,0.0,0.0
2080,3123,SEY,2012,Summer,0,6,88303.0,22130.0,0.0,0.0,0.0,0.0
2081,3124,SEY,2016,Summer,0,10,94677.0,26624.0,0.0,0.0,0.0,0.0
2082,3128,SGP,1960,Summer,0,5,1646400.0,3464.0,0.0,1.0,0.0,1.0
2083,3129,SGP,1968,Summer,0,6,2012000.0,5294.0,0.0,0.0,0.0,0.0
2084,3130,SGP,1972,Summer,0,12,2152400.0,8155.0,0.0,0.0,0.0,0.0
2085,3131,SGP,1976,Summer,0,4,2293300.0,10178.0,0.0,0.0,0.0,0.0
2086,3132,SGP,1984,Summer,0,8,2732221.0,16767.0,0.0,0.0,0.0,0.0
2087,3133,SGP,1988,Summer,0,20,2846108.0,19853.0,0.0,0.0,0.0,0.0
2088,3134,SGP,1992,Summer,0,35,3230698.0,24775.57,0.0,0.0,0.0,0.0
2089,3135,SGP,1996,Summer,0,28,3670704.0,32724.49,0.0,0.0,0.0,0.0
2090,3136,SGP,2000,Summer,0,21,4027887.0,37772.76,0.0,0.0,0.0,0.0
2091,3137,SGP,2004,Summer,0,19,4166664.0,42111.17,0.0,0.0,0.0,0.0
2092,3138,SGP,2008,Summer,0,28,4839396.0,52180.17,0.0,1.0,0.0,1.0
