Country,NOC,Year,Season,Host,athlete_count_x,Population,GDP per capita,Gold,Silver,Bronze,country_medal_total,athlete_count_y,olympic_total,medal_share,athlete_share,Lattitude,Longitude
2474,KEN,2002,Winter,0,2,33751746,1961.89,0,0,0,0,3116,234,0,0.000641849,,
2475,KGZ,2002,Winter,0,4,4990700,3299.25,0,0,0,0,3116,234,0,0.001283697,,
2476,KOR,2002,Winter,0,78,47644736,25250.64,2,2,0,4,3116,234,0.017094017,0.025032092,,
2477,LAT,2002,Winter,0,33,2310173,13015.47,0,0,0,0,3116,234,0,0.010590501,,
2478,LTU,2002,Winter,0,21,3443067,12490.62,0,0,0,0,3116,234,0,0.006739409,,
2479,MDA,2002,Winter,0,9,2910504,3373.71,0,0,0,0,3116,234,0,0.002888318,,
2480,MEX,2002,Winter,0,2,101684764,12645.5,0,0,0,0,3116,234,0,0.000641849,,
2481,MGL,2002,Winter,0,4,2443261,3401.95,0,0,0,0,3116,234,0,0.001283697,,
2482,MKD,2002,Winter,0,4,2020157,7964.08,0,0,0,0,3116,234,0,0.001283697,,
2483,NED,2002,Winter,0,42,16148929,38653.12,3,5,0,8,3116,234,0.034188034,0.013478819,,
2484,NEP,2002,Winter,0,2,24725625,1709.78,0,0,0,0,3116,234,0,0.000641849,,
2485,NOR,2002,Winter,0,144,4538159,58840.41,13,5,7,25,3116,234,0.106837607,0.046213094,,
2486,NZL,2002,Winter,0,12,3948500,28065.86,0,0,0,0,3116,234,0,0.003851091,,
2487,POL,2002,Winter,0,45,38230364,13415.57,0,1,1,2,3116,234,0.008547009,0.014441592,,
2488,ROU,2002,Winter,0,33,21730496,8673.62,0,0,0,0,3116,234,0,0.010590501,,
2489,RSA,2002,Winter,0,4,46150913,8171.21,0,0,0,0,3116,234,0,0.001283697,,
2490,RUS,2002,Winter,0,176,145306497,12259.48,5,4,4,13,3116,234,0.055555556,0.05648267,,
2491,SLO,2002,Winter,0,84,1994530,22725.31,0,0,1,1,3116,234,0.004273504,0.026957638,,
2492,SUI,2002,Winter,0,120,7284753,44934.32,3,2,6,11,3116,234,0.047008547,0.038510911,,
2493,SVK,2002,Winter,0,49,5376912,14984.73,0,0,0,0,3116,234,0,0.015725289,,
2494,SWE,2002,Winter,0,108,8924958,35569.77,0,2,5,7,3116,234,0.02991453,0.03465982,,
2495,THA,2002,Winter,0,2,64069093,10276.4,0,0,0,0,3116,234,0,0.000641849,,
2496,TJK,2002,Winter,0,2,6426861,1982.88,0,0,0,0,3116,234,0,0.000641849,,
2497,TTO,2002,Winter,0,1,1277210,21052.45,0,0,0,0,3116,234,0,0.000320924,,
2498,TUR,2002,Winter,0,5,65145357,11753.95,0,0,0,0,3116,234,0,0.001604621,,
2499,UKR,2002,Winter,0,79,48202470,6262.98,0,0,0,0,3116,234,0,0.025353017,,
2500,USA,2002,Winter,1,232,287625193,46266.3,10,13,11,34,3116,234,0.145299145,0.074454429,,
2501,UZB,2002,Winter,0,6,25271850,4777.29,0,0,0,0,3116,234,0,0.001925546,,
2502,VEN,2002,Winter,0,4,25100407,12856.05,0,0,0,0,3116,234,0,0.001283697,,
Afghanistan,AFG,2020,Summer,0,5,38928341,581.00,0,0,0,0,11483,1080,0,0.000435426,33.7680065,66.2385139
Albania,ALB,2020,Summer,0,9,2837743,5287.00,0,0,0,0,11483,1080,0,0.000783767,41.000028,19.9999619
Algeria,ALG,2020,Summer,0,44,43851043,3263.00,0,0,0,0,11483,1080,0,0.003831751,28.0000272,2.9999825
American Samoa,ASA,2020,Summer,0,6,49710,12844.90,0,0,0,0,11483,1080,0,0.000522512,-14.270972,-170.132217
Andorra,AND,2020,Summer,0,2,77265,30476.80,0,0,0,0,11483,1080,0,0.000174171,42.5407167,1.5732033
Angola,ANG,2020,Summer,0,20,32866268,2012.00,0,0,0,0,11483,1080,0,0.001741705,-11.8775768,17.5691241
Antigua and Barbuda,ANT,2020,Summer,0,6,97928,14168.00,0,0,0,0,11483,1080,0,0.000522512,17.2234721,-61.9554608
Argentina,ARG,2020,Summer,0,189,45376763,8555.00,0,0,0,3,11483,1080,0.002777778,0.016459113,-34.9964963,-64.9672817
Armenia,ARM,2020,Summer,0,17,2963234,4155.00,0,0,0,4,11483,1080,0.003703704,0.001480449,40.7696272,44.6736646
Aruba,ARU,2020,Summer,0,3,106766,21833.00,0,0,0,0,11483,1080,0,0.000261256,12.52111,-69.968338
Australia,AUS,2020,Summer,0,478,25687041,52825.00,0,0,0,46,11483,1080,0.042592593,0.041626753,-24.7761086,134.755
Austria,AUT,2020,Summer,0,60,8917205,48154.00,0,0,0,7,11483,1080,0.006481481,0.005225115,47.2000338,13.199959
Azerbaijan,AZE,2020,Summer,0,44,10093121,4218.00,0,0,0,7,11483,1080,0.006481481,0.003831751,40.3936294,47.7872508
Bahamas,BAH,2020,Summer,0,16,393248,28608.00,0,0,0,2,11483,1080,0.001851852,0.001393364,24.7736546,-78.0000547
Bahrain,BRN,2020,Summer,0,32,1701583,22402.00,0,0,0,1,11483,1080,0.000925926,0.002786728,26.1551249,50.5344606
Bangladesh,BAN,2020,Summer,0,6,164689383,1998.00,0,0,0,0,11483,1080,0,0.000522512,24.4768783,90.2932426
Barbados,BAR,2020,Summer,0,8,287371,15163.00,0,0,0,0,11483,1080,0,0.000696682,13.1500331,-59.5250305
Belarus,BLR,2020,Summer,0,101,9379952,6399.00,0,0,0,7,11483,1080,0.006481481,0.008795611,53.4250605,27.6971358
Belgium,BEL,2020,Summer,0,121,11555997,44529.00,0,0,0,7,11483,1080,0.006481481,0.010537316,50.6402809,4.6667145
Belize,BIZ,2020,Summer,0,3,397621,3945.00,0,0,0,0,11483,1080,0,0.000261256,16.8259793,-88.7600927
Benin,BEN,2020,Summer,0,7,12123198,1251.00,0,0,0,0,11483,1080,0,0.000609597,9.5293472,2.2584408
Bermuda,BER,2020,Summer,0,2,63903,107435.00,0,0,0,1,11483,1080,0.000925926,0.000174171,32.321384,-64.75737
Bhutan,BHU,2020,Summer,0,4,771612,3359.00,0,0,0,0,11483,1080,0,0.000348341,27.549511,90.5119273
Bolivia,BOL,2020,Summer,0,5,11673029,3360.00,0,0,0,0,11483,1080,0,0.000435426,-17.0568696,-64.9912286
Bosnia and Herzegovina,BIH,2020,Summer,0,7,3280815,5913.00,0,0,0,0,11483,1080,0,0.000609597,44.3053476,17.5961467
Botswana,BOT,2020,Summer,0,13,2351625,6781.00,0,0,0,1,11483,1080,0.000925926,0.001132108,-23.1681782,24.5928742
Brazil,BRA,2020,Summer,0,301,212559409,6783.00,0,0,0,21,11483,1080,0.019444444,0.026212662,-10.3333333,-53.2
British Virgin Islands,IVB,2020,Summer,0,3,30237,34200.00,0,0,0,0,11483,1080,0,0.000261256,18.420695,-64.639968
Brunei,BRU,2020,Summer,0,2,460345,32402.37,0,0,0,0,11483,1080,0,0.000174171,4.4137155,114.5653908
Bulgaria,BUL,2020,Summer,0,42,6934015,9919.00,0,0,0,6,11483,1080,0.005555556,0.003657581,42.6073975,25.4856617
Burkina Faso,BUR,2020,Summer,0,7,20903278,791.00,0,0,0,0,11483,1080,0,0.000609597,12.0753083,-1.6880314
Burundi,BDI,2020,Summer,0,6,11890781,254.00,0,0,0,0,11483,1080,0,0.000522512,-3.3634357,29.8870575
Cambodia,CAM,2020,Summer,0,3,16718971,1655.00,0,0,0,0,11483,1080,0,0.000261256,13.5066394,104.869423
Cameroon,CMR,2020,Summer,0,12,26545864,1470.00,0,0,0,0,11483,1080,0,0.001045023,4.6125522,13.1535811
Canada,CAN,2020,Summer,0,381,38005238,43278.00,0,0,0,24,11483,1080,0.022222222,0.033179483,61.0666922,-107.9917071
Cape Verde,CPV,2020,Summer,0,6,555988,3148 ,0,0,0,0,11483,1080,0,0.000522512,16.0000552,-24.0083947
Cayman Islands,CAY,2020,Summer,0,5,65720,85083 ,0,0,0,0,11483,1080,0,0.000435426,19.513469,-80.566956
Central African Republic,CAF,2020,Summer,0,2,4829764,490.00,0,0,0,0,11483,1080,0,0.000174171,7.0323598,19.9981227
Chad,CHA,2020,Summer,0,3,16425859,654.00,0,0,0,0,11483,1080,0,0.000261256,15.6134137,19.0156172
Chile,CHI,2020,Summer,0,58,173859,12990.00,0,0,0,0,11483,1080,0,0.005050945,-31.7613365,-71.3187697
China,CHN,2020,Summer,0,406,1410929362,10484.00,0,0,0,88,11483,1080,0.081481481,0.035356614,35.000074,104.999927
Chinese Taipei,TPE,2020,Summer,0,68,23816775,26690.00,0,0,0,12,11483,1080,0.011111111,0.005921797,23.69781,120.960515
Colombia,COL,2020,Summer,0,70,50882884,5336.00,0,0,0,5,11483,1080,0.00462963,0.006095968,2.8894434,-73.783892
Comoros,COM,2020,Summer,0,3,869595,1362.00,0,0,0,0,11483,1080,0,0.000261256,-11.875001,43.872219
Cook Islands,COK,2020,Summer,0,6,8574,16700.00,0,0,0,0,11483,1080,0,0.000522512,-21.236736,-159.777671
Costa Rica,CRC,2020,Summer,0,14,5094114,11982.00,0,0,0,0,11483,1080,0,0.001219194,10.2735633,-84.0739102
Croatia,CRO,2020,Summer,0,59,4047200,14072.00,0,0,0,8,11483,1080,0.007407407,0.00513803,45.5643442,17.0118954
Cuba,CUB,2020,Summer,0,70,11326616,6530.00 ,0,0,0,15,11483,1080,0.013888889,0.006095968,23.0131338,-80.8328748
Cyprus,CYP,2020,Summer,0,15,1207361,27054.00,0,0,0,0,11483,1080,0,0.001306279,34.9823018,33.1451285
Czech Republic,CZE,2020,Summer,0,115,10698896,22579.00,0,0,0,0,11483,1080,0,0.010014804,49.8167003,15.4749544
Democratic Republic of the Congo,COD,2020,Summer,0,7,89561404,541.00,0,0,0,0,11483,1080,0,0.000609597,-4.038333,21.758664
Denmark,DEN,2020,Summer,0,107,5831404,60494.00,0,0,0,11,11483,1080,0.010185185,0.009318122,55.670249,10.3333283
Djibouti,DJI,2020,Summer,0,4,988002,3074.00,0,0,0,0,11483,1080,0,0.000348341,11.8145966,42.8453061
Dominica,DMA,2020,Summer,0,2,71991,6904.00,0,0,0,0,11483,1080,0,0.000174171,19.0974031,-70.3028026
Dominican Republic,DOM,2020,Summer,0,62,10847904,7530.00,0,0,0,5,11483,1080,0.00462963,0.005399286,19.0974031,-70.3028026
Ecuador,ECU,2020,Summer,0,48,17643060,5520.00,0,0,0,3,11483,1080,0.002777778,0.004180092,-1.3397668,-79.3666965
Egypt,EGY,2020,Summer,0,133,102334403,3587.00,0,0,0,6,11483,1080,0.005555556,0.011582339,26.2540493,29.2675469
El Salvador,ESA,2020,Summer,0,5,6486201,3794.00,0,0,0,0,11483,1080,0,0.000435426,13.8000382,-88.9140683
Equatorial Guinea,GEQ,2020,Summer,0,3,1402985,6773.00,0,0,0,0,11483,1080,0,0.000261256,1.613172,10.5170357
Eritrea,ERI,2020,Summer,0,13,3546421,588.00,0,0,0,0,11483,1080,0,0.001132108,15.9500319,37.9999668
Estonia,EST,2020,Summer,0,33,1331057,23330.00,0,0,0,2,11483,1080,0.001851852,0.002873813,58.7523778,25.3319078
Eswatini,SWZ,2020,Summer,0,4,1160164,3504.00,0,0,0,0,11483,1080,0,0.000348341,26.522503 ,31.465866
Ethiopia,ETH,2020,Summer,0,38,114963583,994.00,0,0,0,4,11483,1080,0.003703704,0.00330924,10.2116702,38.6521203
Federated States of Micronesia,FSM,2020,Summer,0,3,115021,3899 ,0,0,0,0,11483,1080,0,0.000261256,6.8874813 ,158.2150717
Fiji,FIJ,2020,Summer,0,30,896444,4797.00,0,0,0,2,11483,1080,0.001851852,0.002612558,-18.1239696,179.0122737
Finland,FIN,2020,Summer,0,45,5530719,48981.00,0,0,0,2,11483,1080,0.001851852,0.003918837,63.2467777,25.9209164
France,FRA,2020,Summer,0,398,67391582,39907.00,0,0,0,33,11483,1080,0.030555556,0.034659932,46.603354,1.8883335
Gabon,GAB,2020,Summer,0,5,2225728,7421.00,0,0,0,0,11483,1080,0,0.000435426,-0.8999695,11.6899699
Georgia,GEO,2020,Summer,0,35,3714000,4248.00,0,0,0,0,11483,1080,0,0.003047984,32.3293809,-83.1137366
Germany,GER,2020,Summer,0,425,83240525,45733.00,0,0,0,37,11483,1080,0.034259259,0.037011234,51.0834196,10.4234469
Ghana,GHA,2020,Summer,0,14,31072945,2223.00,0,0,0,1,11483,1080,0.000925926,0.001219194,8.0300284,-1.0800271
Great Britain,GBR,2020,Summer,0,376,67215293,40285.00,0,0,0,65,11483,1080,0.060185185,0.032744056,53.8260 ,2.4220 
Greece,GRE,2020,Summer,0,83,10715549,17670.00,0,0,0,4,11483,1080,0.003703704,0.007228076,38.9953683,21.9877132
Grenada,GRN,2020,Summer,0,6,112519,9186.00,0,0,0,1,11483,1080,0.000925926,0.000522512,12.1360374,-61.6904045
Guam,GUM,2020,Summer,0,5,168783,34624 ,0,0,0,0,11483,1080,0,0.000435426,13.444304,144.793731
Guatemala,GUA,2020,Summer,0,24,16858333,4289.00,0,0,0,0,11483,1080,0,0.002090046,15.6356088,-89.8988087
Guinea,GUI,2020,Summer,0,5,13132792,1106.00,0,0,0,0,11483,1080,0,0.000435426,10.7226226,-10.7083587
Guinea-Bissau,GBS,2020,Summer,0,4,1967998,790.00,0,0,0,0,11483,1080,0,0.000348341,12.100035,-14.9000214
Guyana,GUY,2020,Summer,0,7,786559,7327.00,0,0,0,0,11483,1080,0,0.000609597,4.8417097,-58.6416891
Haiti,HAI,2020,Summer,0,6,11402533,1253.00,0,0,0,0,11483,1080,0,0.000522512,19.1399952,-72.3570972
Honduras,HON,2020,Summer,0,22,9904608,2383.00,0,0,0,0,11483,1080,0,0.001915876,15.2572432,-86.0755145
Hong Kong,HKG,2020,Summer,0,46,7481800,46753 ,0,0,0,0,11483,1080,0,0.004005922,22.396428,114.109497
Hungary,HUN,2020,Summer,0,166,9749763,15820.00,0,0,0,20,11483,1080,0.018518519,0.014456153,47.1817585,19.5060937
Iceland,ISL,2020,Summer,0,4,366425,59634.00,0,0,0,0,11483,1080,0,0.000348341,64.9841821,-18.1059013
India,IND,2020,Summer,0,126,1380004385,1965.00,0,0,0,7,11483,1080,0.006481481,0.010972742,22.3511148,78.6677428
Indonesia,INA,2020,Summer,0,28,273523621,3922.00,0,0,0,5,11483,1080,0.00462963,0.002438387,-2.4833826,117.8902853
Iran,IRI,2020,Summer,0,66,83992953,4802.05 ,0,0,0,7,11483,1080,0.006481481,0.005747627,32.6475314,54.5643516
Iraq,IRQ,2020,Summer,0,4,40222503,4289.00,0,0,0,0,11483,1080,0,0.000348341,33.0955793,44.1749775
Ireland,IRL,2020,Summer,0,116,4994724,83850.00,0,0,0,4,11483,1080,0.003703704,0.01010189,52.865196,-7.9794599
Israel,ISR,2020,Summer,0,90,9216900,43689.00,0,0,0,4,11483,1080,0.003703704,0.007837673,31.5313113,34.8667654
Italy,ITA,2020,Summer,0,381,59554023,31288.00,0,0,0,40,11483,1080,0.037037037,0.033179483,42.6384261,12.674297
Ivory Coast,CIV,2020,Summer,0,28,26378275,2310.57 ,0,0,0,1,11483,1080,0.000925926,0.002438387,7.539989,-5.54708
Jamaica,JAM,2020,Summer,0,50,2961161,5096.00,0,0,0,9,11483,1080,0.008333333,0.004354263,18.1152958,-77.15984546
Japan (Host),JPN,2020,Summer,1,556,125836021,40146 ,0,0,0,0,11483,1080,0,0.048419403,36.204824,138.252924
Jordan,JOR,2020,Summer,0,14,10203140,4259.00,0,0,0,2,11483,1080,0.001851852,0.001219194,31.1667049,36.941628
Kazakhstan,KAZ,2020,Summer,0,93,18754440,8733.00,0,0,0,8,11483,1080,0.007407407,0.008098929,47.2286086,65.2093197
Kenya,KEN,2020,Summer,0,85,53771300,2039.00,0,0,0,10,11483,1080,0.009259259,0.007402247,1.4419683,38.4313975
Kiribati,KIR,2020,Summer,0,3,119446,1688.00,0,0,0,0,11483,1080,0,0.000261256,-3.370417,-168.734039
Kosovo,KOS,2020,Summer,0,11,1775378,4310.00,0,0,0,2,11483,1080,0.001851852,0.000957938,42.5869578,20.9021231
Kuwait,KUW,2020,Summer,0,11,4270571,22105.00,0,0,0,1,11483,1080,0.000925926,0.000957938,29.2733964,47.4979476
Kyrgyzstan,KGZ,2020,Summer,0,16,6591600,1146 ,0,0,0,3,11483,1080,0.002777778,0.001393364,41.5089324,74.724091
Laos,LAO,2020,Summer,0,4,7275556,8221 ,0,0,0,0,11483,1080,0,0.000348341,20.0171109,103.378253
Latvia,LAT,2020,Summer,0,33,1901548,17560.00,0,0,0,2,11483,1080,0.001851852,0.002873813,56.8406494,24.7537645
Lebanon,LBN,2020,Summer,0,6,6825442,2802.00,0,0,0,0,11483,1080,0,0.000522512,33.8750629,35.843409
Lesotho,LES,2020,Summer,0,2,2142252,1003.00,0,0,0,0,11483,1080,0,0.000174171,-29.609988,28.233608
Liberia,LBR,2020,Summer,0,3,5057677,646.00,0,0,0,0,11483,1080,0,0.000261256,5.7499721,-9.3658524
Libya,LBA,2020,Summer,0,4,6871287,3281.00,0,0,0,0,11483,1080,0,0.000348341,26.8234472,18.1236723
Liechtenstein,LIE,2020,Summer,0,5,38137,143400.00,0,0,0,0,11483,1080,0,0.000435426,47.1416307,9.5531527
Lithuania,LTU,2020,Summer,0,42,2794700,19917.00,0,0,0,1,11483,1080,0.000925926,0.003657581,55.3500003,23.7499997
Luxembourg,LUX,2020,Summer,0,12,632275,116921.00,0,0,0,0,11483,1080,0,0.001045023,49.8158683,6.1296751
Madagascar,MAD,2020,Summer,0,6,27691019,502.00,0,0,0,0,11483,1080,0,0.000522512,-18.9249604,46.4416422
Malawi,MAW,2020,Summer,0,5,19129955,407.00,0,0,0,0,11483,1080,0,0.000435426,-13.2687204,33.9301963
Malaysia,MAS,2020,Summer,0,30,32365998,10270.00,0,0,0,2,11483,1080,0.001851852,0.002612558,4.5693754,102.2656823
Maldives,MDV,2020,Summer,0,4,540542,9934.00,0,0,0,0,11483,1080,0,0.000348341,4.7064352,73.3287853
Mali,MLI,2020,Summer,0,4,20250834,897.00,0,0,0,0,11483,1080,0,0.000348341,16.3700359,-2.2900239
Malta,MLT,2020,Summer,0,6,525285,28294.00,0,0,0,0,11483,1080,0,0.000522512,35.8885993,14.4476911
Marshall Islands,MHL,2020,Summer,0,2,59194,4240.00,0,0,0,0,11483,1080,0,0.000174171,7.131474,171.184478
Mauritania,MTN,2020,Summer,0,2,4649660,1971.00,0,0,0,0,11483,1080,0,0.000174171,20.2540382,-9.2399263
Mauritius,MRI,2020,Summer,0,8,1265740,8993.00,0,0,0,0,11483,1080,0,0.000696682,-20.2759451,57.5703566
Mexico,MEX,2020,Summer,0,162,128932753,8421.00,0,0,0,4,11483,1080,0.003703704,0.014107812,19.4326296,-99.1331785
Moldova,MDA,2020,Summer,0,20,2620495,4366.00,0,0,0,1,11483,1080,0.000925926,0.001741705,47.2879608,28.5670941
Monaco,MON,2020,Summer,0,6,39244,185600 ,0,0,0,0,11483,1080,0,0.000522512,43.7323492,7.4276832
Mongolia,MGL,2020,Summer,0,43,3278292,3916.00,0,0,0,4,11483,1080,0.003703704,0.003744666,46.8250388,103.8499736
Montenegro,MNE,2020,Summer,0,34,621306,7689.00,0,0,0,0,11483,1080,0,0.002960899,42.9868853,19.5180992
Morocco,MAR,2020,Summer,0,50,36910558,3158.00,0,0,0,1,11483,1080,0.000925926,0.004354263,31.1728205,-7.3362482
Mozambique,MOZ,2020,Summer,0,10,31255435,450.00,0,0,0,0,11483,1080,0,0.000870853,-19.302233,34.9144977
Myanmar,MYA,2020,Summer,0,3,54409794,1527.00,0,0,0,0,11483,1080,0,0.000261256,17.1750495,95.9999652
Namibia,NAM,2020,Summer,0,11,2540916,4175.00,0,0,0,1,11483,1080,0.000925926,0.000957938,-23.2335499,17.3231107
Nauru,NRU,2020,Summer,0,2,10834,8867.00,0,0,0,0,11483,1080,0,0.000174171,-0.522778,166.931503
Nepal,NEP,2020,Summer,0,5,29136808,1196.00,0,0,0,0,11483,1080,0,0.000435426,28.1083929,84.0917139
Netherlands,NED,2020,Summer,0,278,17441139,52248.00,0,0,0,36,11483,1080,0.033333333,0.024209701,52.5001698,5.7480821
New Zealand,NZL,2020,Summer,0,211,5084300,41127.00,0,0,0,20,11483,1080,0.018518519,0.018374989,-41.5000831,172.8344077
Nicaragua,NCA,2020,Summer,0,8,6624554,1870.00,0,0,0,0,11483,1080,0,0.000696682,12.6090157,-85.2936911
Niger,NIG,2020,Summer,0,7,24206636,566.00,0,0,0,0,11483,1080,0,0.000609597,17.7356214,9.3238432
Nigeria,NGR,2020,Summer,0,60,206139587,2083.00,0,0,0,2,11483,1080,0.001851852,0.005225115,9.6000359,7.9999721
North Macedonia,MKD,2020,Summer,0,8,2072531,5918.00,0,0,0,1,11483,1080,0.000925926,0.000696682,41.6171214,21.7168387
Norway,NOR,2020,Summer,0,75,5379475,67176.00,0,0,0,8,11483,1080,0.007407407,0.006531394,64.5731537,11.52803644
Oman,OMA,2020,Summer,0,5,5106622,14216.00,0,0,0,0,11483,1080,0,0.000435426,21.0000287,57.0036901
Pakistan,PAK,2020,Summer,0,10,220892331,1260.00,0,0,0,0,11483,1080,0,0.000870853,30.3308401,71.247499
Palau,PLW,2020,Summer,0,3,18092,14412.00,0,0,0,0,11483,1080,0,0.000261256,7.51498,134.58252
Palestine,PLE,2020,Summer,0,5,4803269,5394.07 ,0,0,0,0,11483,1080,0,0.000435426,31.354676,34.308825
Panama,PAN,2020,Summer,0,10,4314768,12373.00,0,0,0,0,11483,1080,0,0.000870853,8.559559,-81.1308434
Papua New Guinea,PNG,2020,Summer,0,8,8947027,2685.00,0,0,0,0,11483,1080,0,0.000696682,-5.6816069,144.2489081
Paraguay,PAR,2020,Summer,0,8,7132530,4946.00,0,0,0,0,11483,1080,0,0.000696682,-23.3165935,-58.1693445
Peru,PER,2020,Summer,0,35,32971846,6084.00,0,0,0,0,11483,1080,0,0.003047984,-6.8699697,-75.0458515
Philippines,PHI,2020,Summer,0,19,109581085,3330.00,0,0,0,4,11483,1080,0.003703704,0.00165462,12.7503486,122.7312101
Poland,POL,2020,Summer,0,210,37950802,15654.00,0,0,0,14,11483,1080,0.012962963,0.018287904,52.215933,19.134422
Portugal,POR,2020,Summer,0,92,10305564,22489.00,0,0,0,4,11483,1080,0.003703704,0.008011844,40.0332629,-7.8896263
Puerto Rico,PUR,2020,Summer,0,37,3194034,30317.00,0,0,0,1,11483,1080,0.000925926,0.003222154,18.220833,-66.590149
Qatar,QAT,2020,Summer,0,16,2881060,52144.00,0,0,0,3,11483,1080,0.002777778,0.001393364,25.3336984,51.2295295
Republic of the Congo,CGO,2020,Summer,0,3,89561404,457 ,0,0,0,0,11483,1080,0,0.000261256,-0.228021,15.827659
Russian Olympic Committee,ROC,2020,Summer,0,335,146004139,11786.62 ,0,0,0,0,11483,1080,0,0.029173561,61.52401,105.318756
Romania,ROU,2020,Summer,0,101,19286123,12797.00,0,0,0,4,11483,1080,0.003703704,0.008795611,45.9852129,24.6859225
Rwanda,RWA,2020,Summer,0,6,12952209,819.00,0,0,0,0,11483,1080,0,0.000522512,-1.9646631,30.0644358
Saint Kitts and Nevis,SKN,2020,Summer,0,2,53192,17173.00,0,0,0,0,11483,1080,0,0.000174171,17.250512,-62.6725973
Saint Lucia,LCA,2020,Summer,0,5,183629,9351.00,0,0,0,0,11483,1080,0,0.000435426,13.8250489,-60.975036
Saint Vincent and the Grenadines,VIN,2020,Summer,0,3,110940,7298.00,0,0,0,0,11483,1080,0,0.000261256,12.90447,-61.2765569
Samoa,SAM,2020,Summer,0,8,198410,3961.00,0,0,0,0,11483,1080,0,0.000696682,-13.759029,-172.104629
San Marino,SMR,2020,Summer,0,5,33938,44818.00,0,0,0,0,11483,1080,0,0.000435426,43.9458623,12.458306
São Tomé and Príncipe,STP,2020,Summer,0,3,219161,1918.00,0,0,0,0,11483,1080,0,0.000261256,0.18636,6.613081
Saudi Arabia,KSA,2020,Summer,0,29,34813867,20178.00,0,0,0,1,11483,1080,0.000925926,0.002525472,25.6242618,42.3528328
Senegal,SEN,2020,Summer,0,9,16743930,1460.00,0,0,0,0,11483,1080,0,0.000783767,14.4750607,-14.4529612
Serbia,SRB,2020,Summer,0,86,6908224,7636.00,0,0,0,9,11483,1080,0.008333333,0.007489332,44.02432285,21.07657433
Seychelles,SEY,2020,Summer,0,5,98462,11639.00,0,0,0,0,11483,1080,0,0.000435426,-4.6574977,55.4540146
Sierra Leone,SLE,2020,Summer,0,4,7976985,527.00,0,0,0,0,11483,1080,0,0.000348341,8.6400349,-11.8400269
Singapore,SGP,2020,Summer,0,23,5685807,58902.00,0,0,0,0,11483,1080,0,0.002002961,1.357107,103.8194992
Slovakia,SVK,2020,Summer,0,41,5458827,19071 ,0,0,0,4,11483,1080,0.003703704,0.003570496,48.7411522,19.4528646
Slovenia,SLO,2020,Summer,0,53,2100126,25211.00,0,0,0,5,11483,1080,0.00462963,0.004615519,45.8133113,14.4808369
Solomon Islands,SOL,2020,Summer,0,3,686878,2392.00,0,0,0,0,11483,1080,0,0.000261256,-9.64571,160.156194
Somalia,SOM,2020,Summer,0,2,15893219,327.00,0,0,0,0,11483,1080,0,0.000174171,8.3676771,49.083416
South Africa,RSA,2020,Summer,0,177,59308690,5067.00,0,0,0,3,11483,1080,0.002777778,0.01541409,-28.8166236,24.991639
South Korea,KOR,2020,Summer,0,237,51780579,31489.00,0,0,0,20,11483,1080,0.018518519,0.020639206,35.7724185,127.7965435
South Sudan,SSD,2020,Summer,0,2,11193729,296.00,0,0,0,0,11483,1080,0,0.000174171,7.8699431,29.6667897
Spain,ESP,2020,Summer,0,321,47351567,27132.00,0,0,0,17,11483,1080,0.015740741,0.027954367,39.3262345,-4.8380649
Sri Lanka,SRI,2020,Summer,0,9,21919000,3679.00,0,0,0,0,11483,1080,0,0.000783767,7.5554942,80.7137847
Sudan,SUD,2020,Summer,0,5,43849269,775.00,0,0,0,0,11483,1080,0,0.000435426,14.5844444,29.4917691
Suriname,SUR,2020,Summer,0,3,586634,3988.00,0,0,0,0,11483,1080,0,0.000261256,4.1413025,-56.0771187
Sweden,SWE,2020,Summer,0,134,10353442,51796.00,0,0,0,9,11483,1080,0.008333333,0.011669424,59.6749712,14.5208584
Switzerland,SUI,2020,Summer,0,107,8636896,86849.00,0,0,0,13,11483,1080,0.012037037,0.009318122,46.7985624,8.2319736
Syria,SYR,2020,Summer,0,6,17500657,870.00,0,0,0,1,11483,1080,0.000925926,0.000522512,34.6401861,39.0494106
Tajikistan,TJK,2020,Summer,0,11,9537642,844.00,0,0,0,0,11483,1080,0,0.000957938,38.861034,71.276093
Tanzania,TAN,2020,Summer,0,3,59734213,1090.00,0,0,0,0,11483,1080,0,0.000261256,-6.5247123,35.7878438
Thailand,THA,2020,Summer,0,42,69799978,7190.00,0,0,0,2,11483,1080,0.001851852,0.003657581,14.8971921,100.83273
The Gambia,GAM,2020,Summer,0,4,2416664,791.00,0,0,0,0,11483,1080,0,0.000348341,13.443182,15.310139
Timor-Leste,TLS,2020,Summer,0,3,1318442,1359.00,0,0,0,0,11483,1080,0,0.000261256,-8.874217,125.727539
Togo,TOG,2020,Summer,0,4,8278737,905.00,0,0,0,0,11483,1080,0,0.000348341,8.7800265,1.0199765
Tonga,TGA,2020,Summer,0,6,105697,5125.00,0,0,0,0,11483,1080,0,0.000522512,-21.178986,-175.198242
Trinidad and Tobago,TTO,2020,Summer,0,22,1399491,15384.00,0,0,0,0,11483,1080,0,0.001915876,10.8677845,-60.9821067
Tunisia,TUN,2020,Summer,0,62,11818618,3323.00,0,0,0,2,11483,1080,0.001851852,0.005399286,33.8439408,9.400138
Turkey,TUR,2020,Summer,0,108,84339067,8548.00,0,0,0,13,11483,1080,0.012037037,0.009405208,38.9597594,34.9249653
